id,postcode,locality,longitude,latitude
1777,2470,SPRING GROVE,152.749759,-28.92786
1778,2470,STRATHEDEN,152.749759,-28.92786
20415,2470,TOMKI,153.1327208,-28.86319554
20416,2470,UPPER MONGOGARIE,152.8044053,-28.96944545
1779,2470,WOODVIEW,152.749759,-28.92786
1780,2470,WOOLNERS ARM,152.749759,-28.92786
1781,2470,WOOROOWOOLGAN,152.749759,-28.92786
1782,2470,YORKLEA,152.749759,-28.92786
1783,2471,BORA RIDGE,153.243213,-29.018999
1784,2471,CODRINGTON,153.243213,-29.018999
1785,2471,CORAKI,153.243213,-29.018999
20417,2471,EAST CORAKI,153.3127639,-29.00867111
1786,2471,GREEN FOREST,153.243213,-29.018999
1787,2471,GREENRIDGE,153.243213,-29.018999
20418,2471,NORTH WOODBURN,153.3376219,-29.06308972
1788,2471,SWAN BAY,153.243213,-29.018999
1789,2471,TATHAM,153.243213,-29.018999
20419,2471,WEST BUNGAWALBIN,153.1231083,-29.16365327
20420,2471,WEST CORAKI,153.2086295,-29.00263987
1790,2472,BROADWATER,153.303855,-29.156771
1791,2472,BUCKENDOON,153.303855,-29.156771
20421,2472,ESK,153.3348699,-29.24528677
1792,2472,KILGIN,153.303855,-29.156771
20422,2472,MOONEM,153.254699,-29.129936
1511,2472,NEW ITALY,153.303855,-29.156771
1512,2472,RILEYS HILL,153.303855,-29.156771
1513,2472,TABBIMOBLE,153.303855,-29.156771
20423,2472,THE GAP,153.3822626,-29.16962735
20424,2472,TRUSTUMS HILL,153.33769,-29.114599
1514,2472,WOODBURN,153.303855,-29.156771
20425,2473,BUNDJALUNG,153.3210837,-29.2343298
20426,2473,DOONBAH,153.3880933,-29.0878662
1515,2473,EVANS HEAD,153.43269,-29.130197
20427,2473,IRON GATES,153.410139,-29.112327
20428,2473,SOUTH EVANS HEAD,153.436052,-29.120479
1516,2474,AFTERLEE,152.88504,-28.499375
1517,2474,BARKERS VALE,152.88504,-28.499375
20429,2474,BORDER RANGES,153.0700868,-28.39526846
1518,2474,CAWONGLA,152.88504,-28.499375
1519,2474,CEDAR POINT,152.88504,-28.499375
1520,2474,COLLINS CREEK,152.88504,-28.499375
1521,2474,COUGAL,152.88504,-28.499375
1522,2474,DAIRY FLAT,152.88504,-28.499375
1523,2474,EDEN CREEK,152.88504,-28.499375
1524,2474,EDENVILLE,152.88504,-28.499375
1525,2474,ETTRICK,152.88504,-28.499375
20430,2474,FAWCETTS PLAIN,153.0121858,-28.56533823
20431,2474,FINDON CREEK,152.8727288,-28.35651796
1526,2474,GENEVA,152.88504,-28.499375
1527,2474,GHINNI GHI,152.88504,-28.499375
20432,2474,GRADYS CREEK,152.9415041,-28.40321614
1528,2474,GREEN PIGEON,152.88504,-28.499375
1529,2474,GREVILLIA,152.88504,-28.499375
1530,2474,HOMELEIGH,152.88504,-28.499375
20433,2474,HORSE STATION CREEK,152.9490282,-28.6088675
1163,2474,HORSESHOE CREEK,152.88504,-28.499375
20434,2474,IRON POT CREEK,152.8612286,-28.63704032
1164,2474,KILGRA,152.88504,-28.499375
1165,2474,KYOGLE,152.88504,-28.499375
20435,2474,LITTLE BACK CREEK,153.0452416,-28.61266254
1166,2474,LOADSTONE,152.88504,-28.499375
1167,2474,LYNCHS CREEK,152.88504,-28.499375
20436,2474,NEW PARK,152.9943753,-28.60039624
1168,2474,OLD GREVILLIA,152.88504,-28.499375
1169,2474,ROSEBERRY,152.88504,-28.499375
20437,2474,ROSEBERRY CREEK,152.8191305,-28.47666148
1170,2474,RUKENVALE,152.88504,-28.499375
20438,2474,SAWPIT CREEK,152.8143321,-28.37231704
20439,2474,SHERWOOD,152.7815971,-28.4268064
20440,2474,SMITHS CREEK,152.8715635,-28.58453313
1171,2474,TERRACE CREEK,152.88504,-28.499375
1172,2474,THE RISK,152.88504,-28.499375
1173,2474,TOONUMBAR,152.88504,-28.499375
1174,2474,UNUMGAR,152.88504,-28.499375
1175,2474,UPPER EDEN CREEK,152.88504,-28.499375
20441,2474,UPPER HORSESHOE CREEK,153.1079835,-28.49805691
1176,2474,WADEVILLE,152.88504,-28.499375
20442,2474,WARRAZAMBIL CREEK,153.0380113,-28.44537669
20443,2474,WEST WIANGAREE,152.9585703,-28.56324748
1177,2474,WIANGAREE,152.88504,-28.499375
1178,2474,WYNEDEN,152.88504,-28.499375
1179,2475,BEAURY CREEK,152.388341,-28.546257
1180,2475,TOOLOOM,152.388341,-28.546257
20444,2475,UPPER TOOLOOM,152.3732005,-28.56243606
1181,2475,URBENVILLE,152.388341,-28.546257
1182,2475,WALLABY CREEK,152.388341,-28.546257
1183,2476,ACACIA CREEK,152.49765,-28.36456
1184,2476,ACACIA PLATEAU,152.49765,-28.36456
1185,2476,BOOMI CREEK,152.49765,-28.36456
20445,2476,BRUMBY PLAINS,152.6553823,-28.46321961
20446,2476,KOREELAH,152.4468899,-28.37004274
1186,2476,LEGUME,152.49765,-28.36456
1187,2476,LINDESAY CREEK,152.49765,-28.36456
1188,2476,LOWER ACACIA CREEK,152.49765,-28.36456
20447,2476,MULI MULI,152.5863114,-28.41885533
1189,2476,OLD KOREELAH,152.49765,-28.36456
1190,2476,THE GLEN,152.49765,-28.36456
1191,2476,WOODENBONG,152.49765,-28.36456
1192,2477,ALSTONVALE,153.427314,-28.907675
1193,2477,ALSTONVILLE,153.427314,-28.907675
1194,2477,BAGOTVILLE,153.427314,-28.907675
1195,2477,CABBAGE TREE ISLAND,153.427314,-28.907675
1196,2477,DALWOOD,153.427314,-28.907675
1197,2477,EAST WARDELL,153.427314,-28.907675
20448,2477,GOAT ISLAND,153.4578479,-28.98916901
1198,2477,LYNWOOD,153.427314,-28.907675
1199,2477,MEERSCHAUM VALE,153.427314,-28.907675
1200,2477,PEARCES CREEK,153.427314,-28.907675
1201,2477,ROUS,153.427314,-28.907675
1202,2477,ROUS MILL,153.427314,-28.907675
1203,2477,TUCKOMBIL,153.427314,-28.907675
1204,2477,URALBA,153.427314,-28.907675
1205,2477,WARDELL,153.427314,-28.907675
1206,2477,WOLLONGBAR,153.427314,-28.907675
1207,2478,BALLINA,153.532475,-28.865483
22826,2478,BALLINA DC,0,0
1208,2478,COOLGARDIE,153.532475,-28.865483
1209,2478,CUMBALUM,153.532475,-28.865483
1210,2478,EAST BALLINA,153.532475,-28.865483
1211,2478,EMPIRE VALE,153.532475,-28.865483
1212,2478,KEITH HALL,153.532475,-28.865483
20449,2478,KINVARA,153.5470004,-28.79173459
1213,2478,LENNOX HEAD,153.532475,-28.865483
1214,2478,PATCHS BEACH,153.532475,-28.865483
1215,2478,PIMLICO,153.532475,-28.865483
1216,2478,PIMLICO ISLAND,153.532475,-28.865483
1217,2478,SKENNARS HEAD,153.532475,-28.865483
1218,2478,SOUTH BALLINA,153.532475,-28.865483
1219,2478,TEVEN,153.532475,-28.865483
1220,2478,TINTENBAR,153.532475,-28.865483
1221,2478,WEST BALLINA,153.532475,-28.865483
1222,2479,BANGALOW,153.514963,-28.709545
1223,2479,BINNA BURRA,153.514963,-28.709545
1224,2479,BROOKLET,153.514963,-28.709545
1225,2479,COOPERS SHOOT,153.514963,-28.709545
90,2479,COORABELL,153.514963,-28.709545
91,2479,FERNLEIGH,153.514963,-28.709545
92,2479,KNOCKROW,153.514963,-28.709545
93,2479,MCLEODS SHOOT,153.514963,-28.709545
94,2479,NASHUA,153.514963,-28.709545
95,2479,NEWRYBAR,153.514963,-28.709545
96,2479,POSSUM CREEK,153.514963,-28.709545
97,2479,ST HELENA,153.514963,-28.709545
98,2480,BACK CREEK,153.25943,-28.706486
99,2480,BENTLEY,153.25943,-28.706486
100,2480,BEXHILL,153.25943,-28.706486
101,2480,BLAKEBROOK,153.25943,-28.706486
102,2480,BLUE KNOB,153.25943,-28.706486
20450,2480,BOAT HARBOUR,153.3781843,-28.77409502
103,2480,BOOERIE CREEK,153.25943,-28.706486
104,2480,BOORABEE PARK,153.25943,-28.706486
105,2480,BOOYONG,153.25943,-28.706486
106,2480,BUNGABBEE,153.25943,-28.706486
107,2480,CANIABA,153.25943,-28.706486
108,2480,CHILCOTTS GRASS,153.25943,-28.706486
109,2480,CLOVASS,153.25943,-28.706486
110,2480,CLUNES,153.25943,-28.706486
111,2480,COFFEE CAMP,153.25943,-28.706486
112,2480,CORNDALE,153.25943,-28.706486
113,2480,DORROUGHBY,153.25943,-28.706486
114,2480,DUNGARUBBA,153.25943,-28.706486
115,2480,DUNOON,153.25943,-28.706486
116,2480,EAST LISMORE,153.25943,-28.706486
117,2480,ELTHAM,153.25943,-28.706486
118,2480,EUREKA,153.25943,-28.706486
119,2480,FEDERAL,153.25943,-28.706486
120,2480,FERNSIDE,153.25943,-28.706486
121,2480,GEORGICA,153.25943,-28.706486
122,2480,GIRARDS HILL,153.25943,-28.706486
123,2480,GOOLMANGAR,153.25943,-28.706486
124,2480,GOONELLABAH,153.25943,-28.706486
125,2480,GUNDURIMBA,153.25943,-28.706486
20451,2480,HOWARDS GRASS,153.3015018,-28.79348867
126,2480,JIGGI,153.25943,-28.706486
127,2480,KEERRONG,153.25943,-28.706486
128,2480,KOONORIGAN,153.25943,-28.706486
129,2480,LAGOON GRASS,153.25943,-28.706486
130,2480,LARNOOK,153.25943,-28.706486
131,2480,LEYCESTER,153.25943,-28.706486
132,2480,LILLIAN ROCK,153.25943,-28.706486
133,2480,LINDENDALE,153.25943,-28.706486
134,2480,LISMORE,153.25943,-28.706486
22850,2480,LISMORE DC,0,0
135,2480,LISMORE HEIGHTS,153.25943,-28.706486
136,2480,LOFTVILLE,153.25943,-28.706486
137,2480,MAROM CREEK,153.25943,-28.706486
138,2480,MCKEES HILL,153.25943,-28.706486
139,2480,MCLEANS RIDGES,153.25943,-28.706486
140,2480,MISSINGHAM,153.25943,-28.706486
141,2480,MODANVILLE,153.25943,-28.706486
142,2480,MONALTRIE,153.25943,-28.706486
143,2480,MOUNTAIN TOP,153.25943,-28.706486
20452,2480,NIGHTCAP,153.2789657,-28.53337677
144,2480,NIMBIN,153.25943,-28.706486
145,2480,NORTH LISMORE,153.25943,-28.706486
146,2480,NUMULGI,153.25943,-28.706486
147,2480,REPENTANCE CREEK,153.25943,-28.706486
148,2480,RICHMOND HILL,153.25943,-28.706486
149,2480,ROCK VALLEY,153.25943,-28.706486
150,2480,ROSEBANK,153.25943,-28.706486
151,2480,RUTHVEN,153.25943,-28.706486
152,2480,SOUTH GUNDURIMBA,153.25943,-28.706486
153,2480,SOUTH LISMORE,153.25943,-28.706486
154,2480,STEVE KINGS PLAINS,153.25943,-28.706486
155,2480,STONY CHUTE,153.25943,-28.706486
156,2480,TERANIA CREEK,153.25943,-28.706486
157,2480,THE CHANNON,153.25943,-28.706486
158,2480,TREGEAGLE,153.25943,-28.706486
159,2480,TUCKI TUCKI,153.25943,-28.706486
160,2480,TUCKURIMBA,153.25943,-28.706486
161,2480,TULLERA,153.25943,-28.706486
162,2480,TUNCESTER,153.25943,-28.706486
163,2480,TUNTABLE CREEK,153.25943,-28.706486
164,2480,TUNTABLE FALLS,153.25943,-28.706486
165,2480,UPPER COOPERS CREEK,153.25943,-28.706486
166,2480,WHIAN WHIAN,153.25943,-28.706486
167,2480,WOODLAWN,153.25943,-28.706486
168,2480,WYRALLAH,153.25943,-28.706486
169,2481,BROKEN HEAD,153.592843,-28.660756
170,2481,BYRON BAY,153.592843,-28.660756
171,2481,EWINGSDALE,153.592843,-28.660756
20453,2481,HAYTERS HILL,153.5822528,-28.67562041
172,2481,MYOCUM,153.592843,-28.660756
173,2481,SKINNERS SHOOT,153.592843,-28.660756
174,2481,SUFFOLK PARK,153.592843,-28.660756
175,2481,TALOFA,153.592843,-28.660756
176,2481,TYAGARAH,153.592843,-28.660756
177,2482,GOONENGERRY,153.432398,-28.547307
178,2482,HUONBROOK,153.432398,-28.547307
20454,2482,KOONYUM RANGE,153.4101745,-28.54157482
179,2482,MAIN ARM,153.432398,-28.547307
180,2482,MONTECOLLUM,153.432398,-28.547307
181,2482,MULLUMBIMBY,153.432398,-28.547307
182,2482,MULLUMBIMBY CREEK,153.432398,-28.547307
183,2482,PALMWOODS,153.432398,-28.547307
20455,2482,UPPER COOPERS CREEK,153.4028527,-28.6038606
184,2482,UPPER MAIN ARM,153.432398,-28.547307
20456,2482,UPPER WILSONS CREEK,153.3828891,-28.51717621
20457,2482,WANGANUI,153.3815639,-28.5665377
185,2482,WILSONS CREEK,153.432398,-28.547307
186,2483,BILLINUDGEL,153.494236,-28.461128
187,2483,BRUNSWICK HEADS,153.494236,-28.461128
188,2483,BURRINGBAR,153.494236,-28.461128
189,2483,CRABBES CREEK,153.494236,-28.461128
190,2483,MIDDLE POCKET,153.494236,-28.461128
191,2483,MOOBALL,153.494236,-28.461128
192,2483,NEW BRIGHTON,153.494236,-28.461128
193,2483,OCEAN SHORES,153.494236,-28.461128
194,2483,SLEEPY HOLLOW,153.494236,-28.461128
195,2483,SOUTH GOLDEN BEACH,153.494236,-28.461128
196,2483,THE POCKET,153.494236,-28.461128
197,2483,UPPER BURRINGBAR,153.494236,-28.461128
198,2483,WOOYUNG,153.494236,-28.461128
199,2483,YELGUN,153.494236,-28.461128
200,2484,BACK CREEK,153.31648,-28.38059
201,2484,BOAT HARBOUR,153.31648,-28.38059
202,2484,BRAY PARK,153.31648,-28.38059
203,2484,BRAYS CREEK,153.31648,-28.38059
204,2484,BYANGUM,153.31648,-28.38059
205,2484,BYRRILL CREEK,153.31648,-28.38059
206,2484,CEDAR CREEK,153.31648,-28.38059
207,2484,CHILLINGHAM,153.31648,-28.38059
208,2484,CHOWAN CREEK,153.31648,-28.38059
209,2484,CLOTHIERS CREEK,153.31648,-28.38059
210,2484,COMMISSIONERS CREEK,153.31648,-28.38059
211,2484,CONDONG,153.31648,-28.38059
212,2484,CRYSTAL CREEK,153.31648,-28.38059
213,2484,CUDGERA CREEK,153.31648,-28.38059
214,2484,DOON DOON,153.31648,-28.38059
215,2484,DULGUIGAN,153.31648,-28.38059
216,2484,DUM DUM,153.31648,-28.38059
217,2484,DUNBIBLE,153.31648,-28.38059
218,2484,DUNGAY,153.31648,-28.38059
219,2484,EUNGELLA,153.31648,-28.38059
220,2484,EVIRON,153.31648,-28.38059
221,2484,FARRANTS HILL,153.31648,-28.38059
222,2484,FERNVALE,153.31648,-28.38059
223,2484,HOPKINS CREEK,153.31648,-28.38059
224,2484,KIELVALE,153.31648,-28.38059
225,2484,KUNGHUR,153.31648,-28.38059
226,2484,KUNGHUR CREEK,153.31648,-28.38059
227,2484,KYNNUMBOON,153.31648,-28.38059
228,2484,LIMPINWOOD,153.31648,-28.38059
229,2484,MEBBIN,153.31648,-28.38059
2212,2484,MIDGINBIL,153.31648,-28.38059
2213,2484,MOUNT BURRELL,153.31648,-28.38059
2214,2484,MOUNT WARNING,153.31648,-28.38059
2215,2484,MURWILLUMBAH,153.31648,-28.38059
22853,2484,MURWILLUMBAH DC,0,0
2216,2484,MURWILLUMBAH SOUTH,153.31648,-28.38059
2217,2484,NOBBYS CREEK,153.31648,-28.38059
2218,2484,NORTH ARM,153.31648,-28.38059
2219,2484,NUMINBAH,153.31648,-28.38059
2220,2484,NUNDERI,153.31648,-28.38059
2221,2484,PALMVALE,153.31648,-28.38059
2222,2484,PUMPENBIL,153.31648,-28.38059
2223,2484,RESERVE CREEK,153.31648,-28.38059
2224,2484,ROUND MOUNTAIN,153.31648,-28.38059
2225,2484,ROWLANDS CREEK,153.31648,-28.38059
2226,2484,SMITHS CREEK,153.31648,-28.38059
20458,2484,SOUTH MURWILLUMBAH,153.4165936,-28.33713735
2227,2484,STOKERS SIDING,153.31648,-28.38059
2228,2484,TERRAGON,153.31648,-28.38059
2229,2484,TOMEWIN,153.31648,-28.38059
2230,2484,TYALGUM,153.31648,-28.38059
2231,2484,TYALGUM CREEK,153.31648,-28.38059
2232,2484,TYGALGAH,153.31648,-28.38059
2233,2484,UKI,153.31648,-28.38059
2234,2484,UPPER CRYSTAL CREEK,153.31648,-28.38059
2235,2484,URLIUP,153.31648,-28.38059
2236,2484,WARDROP VALLEY,153.31648,-28.38059
2237,2484,ZARA,153.31648,-28.38059
2238,2485,TWEED HEADS,153.526816,-28.184241
2239,2485,TWEED HEADS WEST,153.526816,-28.184241
2240,2486,BANORA POINT,153.479217,-28.215215
2241,2486,BILAMBIL,153.479217,-28.215215
2242,2486,BILAMBIL HEIGHTS,153.479217,-28.215215
2243,2486,BUNGALORA,153.479217,-28.215215
2244,2486,CAROOL,153.479217,-28.215215
2245,2486,COBAKI,153.479217,-28.215215
2246,2486,COBAKI LAKES,153.479217,-28.215215
2247,2486,DUROBY,153.479217,-28.215215
2248,2486,GLENGARRIE,153.479217,-28.215215
2249,2486,PIGGABEEN,153.479217,-28.215215
2250,2486,TERRANORA,153.479217,-28.215215
2251,2486,TWEED HEADS SOUTH,153.479217,-28.215215
22867,2486,TWEED HEADS SOUTH DC,0,0
2252,2486,UPPER DUROBY,153.479217,-28.215215
2253,2487,CASUARINA,153.548588,-28.27973
2254,2487,CHINDERAH,153.548588,-28.27973
2255,2487,CUDGEN,153.548588,-28.27973
2256,2487,DURANBAH,153.548588,-28.27973
2257,2487,FINGAL HEAD,153.548588,-28.27973
20459,2487,KINGS FOREST,153.5490066,-28.2993722
2258,2487,KINGSCLIFF,153.548588,-28.27973
2259,2487,STOTTS CREEK,153.548588,-28.27973
2260,2488,BOGANGAR,153.560693,-28.34099
2261,2488,CABARITA BEACH,153.560693,-28.34099
2262,2488,TANGLEWOOD,153.560693,-28.34099
2263,2489,HASTINGS POINT,153.541853,-28.392183
2264,2489,POTTSVILLE,153.541853,-28.392183
20460,2489,POTTSVILLE BEACH,153.56855,-28.379066
2265,2490,NORTH TUMBULGUM,153.472644,-28.271718
2266,2490,TUMBULGUM,153.472644,-28.271718
2267,2500,CONISTON,150.874294,-34.423171
2268,2500,GWYNNEVILLE,150.874294,-34.423171
2269,2500,KEIRAVILLE,150.874294,-34.423171
2270,2500,MANGERTON,150.874294,-34.423171
2271,2500,MOUNT KEIRA,150.874294,-34.423171
2272,2500,MOUNT SAINT THOMAS,150.874294,-34.423171
20461,2500,NORTH WOLLONGONG,150.895558,-34.40681672
20462,2500,SPRING HILL,150.8696525,-34.45271156
20463,2500,WEST WOLLONGONG,150.8673013,-34.4239844
2273,2500,WOLLONGONG,150.874294,-34.423171
2274,2500,WOLLONGONG DC,150.874294,-34.423171
2275,2500,WOLLONGONG NORTH,150.874294,-34.423171
2276,2500,WOLLONGONG WEST,150.874294,-34.423171
2277,2502,CRINGILA,150.873081,-34.494723
2278,2502,LAKE HEIGHTS,150.873081,-34.494723
2279,2502,PRIMBEE,150.873081,-34.494723
2280,2502,WARRAWONG,150.873081,-34.494723
2281,2505,KEMBLAWARRA,150.943899,-34.466406
2282,2505,PORT KEMBLA,150.943899,-34.466406
2283,2506,BERKELEY,150.840792,-34.48494
2284,2508,COALCLIFF,150.969679,-34.230944
2285,2508,DARKES FOREST,150.969679,-34.230944
2286,2508,HELENSBURGH,150.969679,-34.230944
2287,2508,LILYVALE,150.969679,-34.230944
2288,2508,MADDENS PLAINS,150.969679,-34.230944
2289,2508,OTFORD,150.969679,-34.230944
2290,2508,STANWELL PARK,150.969679,-34.230944
2291,2508,STANWELL TOPS,150.969679,-34.230944
20464,2508,WORONORA DAM,150.9354342,-34.16316178
2292,2515,AUSTINMER,150.9299,-34.300293
2293,2515,CLIFTON,150.9299,-34.300293
2294,2515,COLEDALE,150.9299,-34.300293
2295,2515,SCARBOROUGH,150.9299,-34.300293
2296,2515,THIRROUL,150.9299,-34.300293
2297,2515,WOMBARRA,150.9299,-34.300293
2298,2516,BULLI,150.904835,-34.332109
2299,2516,BULLI TOPS,150.904835,-34.332109
2300,2517,RUSSELL VALE,150.891169,-34.349362
2301,2517,WOONONA,150.891169,-34.349362
2302,2517,WOONONA EAST,150.891169,-34.349362
2303,2518,BELLAMBI,150.886721,-34.373654
2304,2518,CORRIMAL,150.886721,-34.373654
2305,2518,CORRIMAL EAST,150.886721,-34.373654
20465,2518,EAST CORRIMAL,150.9124949,-34.37717202
2306,2518,TARRAWANNA,150.886721,-34.373654
2307,2518,TOWRADGI,150.886721,-34.373654
2308,2519,BALGOWNIE,150.709623,-34.35558
2309,2519,FAIRY MEADOW,150.709623,-34.35558
2310,2519,FERNHILL,150.709623,-34.35558
2311,2519,MOUNT OUSLEY,150.709623,-34.35558
2312,2519,MOUNT PLEASANT,150.709623,-34.35558
2313,2519,REIDTOWN,150.709623,-34.35558
2314,2520,WOLLONGONG,151.139594,-33.937789
2316,2522,UNIVERSITY OF WOLLONGONG,150.877805,-34.405103
2317,2525,FIGTREE,150.818904,-34.437229
2318,2526,CORDEAUX,150.77681,-34.380765
2319,2526,CORDEAUX HEIGHTS,150.77681,-34.380765
2320,2526,FARMBOROUGH HEIGHTS,150.77681,-34.380765
2321,2526,KEMBLA GRANGE,150.77681,-34.380765
2322,2526,KEMBLA HEIGHTS,150.77681,-34.380765
2323,2526,MOUNT KEMBLA,150.77681,-34.380765
2324,2526,UNANDERRA,150.77681,-34.380765
2325,2526,UNANDERRA DC,150.77681,-34.380765
2326,2527,ALBION PARK,150.754592,-34.583539
2327,2527,ALBION PARK RAIL,150.754592,-34.583539
2328,2527,CALDERWOOD,150.754592,-34.583539
2329,2527,CROOM,150.754592,-34.583539
20467,2527,NORTH MACQUARIE,150.741423,-34.572232
2330,2527,TONGARRA,150.754592,-34.583539
2331,2527,TULLIMBAR,150.754592,-34.583539
2332,2527,YELLOW ROCK,150.754592,-34.583539
2333,2528,BARRACK HEIGHTS,150.855135,-34.548722
2334,2528,BARRACK POINT,150.855135,-34.548722
2335,2528,LAKE ILLAWARRA,150.855135,-34.548722
2336,2528,MOUNT WARRIGAL,150.855135,-34.548722
2337,2528,WARILLA,150.855135,-34.548722
2338,2528,WINDANG,150.855135,-34.548722
2339,2529,BALARANG,150.84584,-34.592433
2340,2529,BLACKBUTT,150.84584,-34.592433
2341,2529,DUNMORE,150.84584,-34.592433
2342,2529,FLINDERS,150.84584,-34.592433
2343,2529,OAK FLATS,150.84584,-34.592433
2344,2529,OAK FLATS DC,150.84584,-34.592433
2345,2529,SHELL COVE,150.84584,-34.592433
2346,2529,SHELLHARBOUR,150.84584,-34.592433
2347,2529,SHELLHARBOUR CITY CENTRE,150.84584,-34.592433
2348,2529,SHELLHARBOUR SQUARE,150.84584,-34.592433
2349,2530,AVONDALE,150.766132,-34.505411
2071,2530,BROWNSVILLE,150.766132,-34.505411
20468,2530,CLEVELAND,150.7714948,-34.50180824
2072,2530,DAPTO,150.766132,-34.505411
20469,2530,DOMBARTON,150.7644956,-34.45456725
20470,2530,HAYWARDS BAY,150.7941158,-34.54457727
2073,2530,HORSLEY,150.766132,-34.505411
20471,2530,HUNTLEY,150.7363558,-34.4977766
2074,2530,KANAHOOKA,150.766132,-34.505411
2075,2530,KOONAWARRA,150.766132,-34.505411
2076,2530,MARSHALL MOUNT,150.766132,-34.505411
2077,2530,WONGAWILLI,150.766132,-34.505411
2078,2530,YALLAH,150.766132,-34.505411
2079,2533,BOMBO,150.756883,-34.645377
2080,2533,CURRAMORE,150.756883,-34.645377
2081,2533,JAMBEROO,150.756883,-34.645377
2082,2533,JERRARA,150.756883,-34.645377
2083,2533,KIAMA,150.756883,-34.645377
2084,2533,KIAMA DOWNS,150.756883,-34.645377
2085,2533,KIAMA HEIGHTS,150.756883,-34.645377
2086,2533,MINNAMURRA,150.756883,-34.645377
2087,2533,SADDLEBACK MOUNTAIN,150.756883,-34.645377
20472,2534,BROUGHTON VILLAGE,150.7510656,-34.74500177
2088,2534,FOXGROUND,150.800637,-34.739425
2089,2534,GERRINGONG,150.800637,-34.739425
2090,2534,GERROA,150.800637,-34.739425
2091,2534,ROSE VALLEY,150.800637,-34.739425
2092,2534,TOOLIJOOA,150.800637,-34.739425
2093,2534,WERRI BEACH,150.800637,-34.739425
2094,2534,WILLOW VALE,150.800637,-34.739425
2095,2535,BACK FOREST,150.678303,-34.762116
2096,2535,BELLAWONGARAH,150.678303,-34.762116
2097,2535,BERRY,150.678303,-34.762116
20473,2535,BERRY MOUNTAIN,150.6495945,-34.76569147
2098,2535,BROGERS CREEK,150.678303,-34.762116
2099,2535,BROUGHTON,150.678303,-34.762116
2100,2535,BROUGHTON VALE,150.678303,-34.762116
2101,2535,BUDDEROO,150.678303,-34.762116
2102,2535,BUNDEWALLAH,150.678303,-34.762116
2103,2535,COOLANGATTA,150.678303,-34.762116
2104,2535,FAR MEADOW,150.678303,-34.762116
2105,2535,JASPERS BRUSH,150.678303,-34.762116
2106,2535,SHOALHAVEN HEADS,150.678303,-34.762116
2107,2535,WATTAMOLLA,150.678303,-34.762116
2108,2535,WOODHILL,150.678303,-34.762116
2109,2536,BATEHAVEN,150.125945,-35.671272
2110,2536,BATEMANS BAY,150.125945,-35.671272
2111,2536,BENANDARAH,150.125945,-35.671272
2112,2536,BIMBIMBIE,150.125945,-35.671272
2113,2536,BUCKENBOWRA,150.125945,-35.671272
2114,2536,CATALINA,150.125945,-35.671272
2115,2536,CURROWAN,150.125945,-35.671272
2116,2536,DENHAMS BEACH,150.125945,-35.671272
20474,2536,DEPOT BEACH,150.3214736,-35.62629294
2117,2536,DURRAS NORTH,150.125945,-35.671272
2118,2536,EAST LYNNE,150.125945,-35.671272
2119,2536,GUERILLA BAY,150.125945,-35.671272
2120,2536,JEREMADRA,150.125945,-35.671272
2121,2536,LILLI PILLI,150.125945,-35.671272
2122,2536,LONG BEACH,150.125945,-35.671272
2123,2536,MALONEYS BEACH,150.125945,-35.671272
2124,2536,MALUA BAY,150.125945,-35.671272
2125,2536,MERRICUMBENE,150.125945,-35.671272
2126,2536,MOGO,150.125945,-35.671272
2127,2536,MURRENGENBURG,150.125945,-35.671272
2128,2536,NELLIGEN,150.125945,-35.671272
2129,2536,NORTH BATEMANS BAY,150.125945,-35.671272
20475,2536,PEBBLY BEACH,150.3328672,-35.59942886
2130,2536,ROSEDALE,150.125945,-35.671272
2131,2536,RUNNYFORD,150.125945,-35.671272
2132,2536,SOUTH DURRAS,150.125945,-35.671272
2133,2536,SUNSHINE BAY,150.125945,-35.671272
2134,2536,SURF BEACH,150.125945,-35.671272
2135,2536,SURFSIDE,150.125945,-35.671272
2136,2536,WOODLANDS,150.125945,-35.671272
2137,2537,BERGALIA,149.912199,-35.939649
2138,2537,BINGIE,149.912199,-35.939649
2139,2537,BROULEE,149.912199,-35.939649
2140,2537,COILA,149.912199,-35.939649
2141,2537,CONGO,149.912199,-35.939649
2142,2537,DEUA,149.912199,-35.939649
2143,2537,DEUA RIVER VALLEY,149.912199,-35.939649
2144,2537,KIORA,149.912199,-35.939649
2145,2537,MERINGO,149.912199,-35.939649
2146,2537,MOGENDOURA,149.912199,-35.939649
2147,2537,MORUYA,149.912199,-35.939649
2148,2537,MORUYA HEADS,149.912199,-35.939649
2149,2537,MOSSY POINT,149.912199,-35.939649
2150,2537,TOMAKIN,149.912199,-35.939649
2151,2537,TURLINJAH,149.912199,-35.939649
2152,2537,TUROSS HEAD,149.912199,-35.939649
2153,2537,WAMBAN,149.912199,-35.939649
2154,2538,BROOMAN,150.320507,-35.366161
2155,2538,LITTLE FOREST,150.320507,-35.366161
2156,2538,MILTON,150.320507,-35.366161
20476,2538,MOGOOD,150.187849,-35.49851796
2157,2538,MORTON,150.320507,-35.366161
20477,2538,PORTERS CREEK,150.3399931,-35.26046775
2158,2538,WOODBURN,150.320507,-35.366161
2159,2538,WOODSTOCK,150.320507,-35.366161
2160,2539,BAWLEY POINT,150.393202,-35.522387
2161,2539,BENDALONG,150.393202,-35.522387
2162,2539,BERRINGER LAKE,150.393202,-35.522387
